dataset1,dataset2,e0,e2
small/diagonal_020.csv,small/uniform_034.csv,0.896897664,1.27343698
small/diagonal_021.csv,small/uniform_034.csv,1.077724133,1.118717601
small/diagonal_022.csv,small/uniform_034.csv,1.034615688,0.710665889
small/diagonal_023.csv,small/uniform_034.csv,0.989221236,1.142417849
small/diagonal_024.csv,small/uniform_034.csv,0.877322397,1.273422245
small/diagonal_025.csv,small/uniform_034.csv,0.875838492,1.103242187
small/diagonal_026.csv,small/uniform_034.csv,0.793945014,1.153445389
small/diagonal_027.csv,small/uniform_034.csv,1.645511045,0.955280741
small/diagonal_028.csv,small/uniform_034.csv,1.051065092,1.239198093
small/diagonal_029.csv,small/uniform_034.csv,0.936519704,1.178446909
small/diagonal_030.csv,small/uniform_034.csv,0.971180053,1.153287597
small/diagonal_031.csv,small/uniform_034.csv,0.819246288,0.733398777
small/diagonal_032.csv,small/uniform_034.csv,0.951053658,1.209939844
small/diagonal_033.csv,small/uniform_034.csv,1.058614596,1.243464518
small/diagonal_034.csv,small/uniform_034.csv,0.909734661,1.077598709
small/diagonal_035.csv,small/uniform_034.csv,0.991328043,1.151676549
small/diagonal_036.csv,small/uniform_034.csv,1.106478829,1.248930164
small/diagonal_037.csv,small/uniform_034.csv,0.900547263,0.816029388
small/diagonal_038.csv,small/uniform_034.csv,1.039805719,1.151906325
small/diagonal_039.csv,small/uniform_034.csv,0.903758784,0.718632103
small/diagonal_040.csv,small/uniform_034.csv,0.85476435,1.186120901
small/gaussian_001.csv,small/uniform_034.csv,0.95819307,1.154992722
small/gaussian_002.csv,small/uniform_034.csv,1.238573287,0.91649929
small/gaussian_003.csv,small/uniform_034.csv,0.982791531,1.052087483
small/gaussian_004.csv,small/uniform_034.csv,0.664851396,0.939727632
small/gaussian_005.csv,small/uniform_034.csv,1.666994385,1.213653377
small/gaussian_006.csv,small/uniform_034.csv,0.746279457,0.982492819
small/gaussian_007.csv,small/uniform_034.csv,0.655243942,1.071779203
small/gaussian_008.csv,small/uniform_034.csv,0.809273739,1.144618695
small/gaussian_009.csv,small/uniform_034.csv,0.711690969,1.159960002
small/gaussian_010.csv,small/uniform_034.csv,0.839690673,1.161538392
small/gaussian_011.csv,small/uniform_034.csv,0.953172056,1.042601573
small/gaussian_012.csv,small/uniform_034.csv,0.707965118,0.98099152
small/gaussian_013.csv,small/uniform_034.csv,0.985688531,1.162098
small/gaussian_014.csv,small/uniform_034.csv,0.639226325,1.155213326
small/gaussian_015.csv,small/uniform_034.csv,0.731597496,1.107500153
small/gaussian_016.csv,small/uniform_034.csv,0.890345093,1.189528603
small/gaussian_017.csv,small/uniform_034.csv,0.938024459,1.114541922
small/gaussian_018.csv,small/uniform_034.csv,0.854690286,0.905646556
small/gaussian_019.csv,small/uniform_034.csv,0.804401714,1.139199691
small/gaussian_020.csv,small/uniform_034.csv,0.852021859,1.097135462
small/gaussian_021.csv,small/uniform_034.csv,0.985274894,1.032228258
small/gaussian_022.csv,small/uniform_034.csv,0.70496038,0.946654465
small/gaussian_023.csv,small/uniform_034.csv,0.920441886,1.158868891
small/gaussian_024.csv,small/uniform_034.csv,0.905229989,1.101062379
small/gaussian_025.csv,small/uniform_034.csv,1.226104893,1.074383986
small/gaussian_026.csv,small/uniform_034.csv,1.13965137,0.926371855
small/gaussian_027.csv,small/uniform_034.csv,0.667966289,1.180291454
small/gaussian_028.csv,small/uniform_034.csv,0.973015115,1.048436856
small/gaussian_029.csv,small/uniform_034.csv,1.683362208,1.231680788
small/gaussian_030.csv,small/uniform_034.csv,0.837107709,1.120239398
small/gaussian_031.csv,small/uniform_034.csv,0.794361303,0.877604427
small/gaussian_032.csv,small/uniform_034.csv,0.936395951,1.073504677
small/gaussian_033.csv,small/uniform_034.csv,0.553499404,1.229196681
small/gaussian_034.csv,small/uniform_034.csv,0.944490432,1.118717615
small/gaussian_035.csv,small/uniform_034.csv,0.964313995,1.076011146
small/gaussian_036.csv,small/uniform_034.csv,0.596149156,1.123086942
small/gaussian_037.csv,small/uniform_034.csv,0.620558206,1.049084386
small/gaussian_038.csv,small/uniform_034.csv,0.776729308,1.061994332
small/gaussian_039.csv,small/uniform_034.csv,0.862119335,1.135870569
small/gaussian_040.csv,small/uniform_034.csv,0.919009901,1.191500768
small/uniform_001.csv,small/uniform_034.csv,1.514675529,1.474805895
small/uniform_002.csv,small/uniform_034.csv,1.405530102,1.384583463
small/uniform_003.csv,small/uniform_034.csv,1.368281201,1.545109625
small/uniform_004.csv,small/uniform_034.csv,1.537559932,1.502059952
small/uniform_005.csv,small/uniform_034.csv,1.429119679,1.398360865
small/uniform_006.csv,small/uniform_034.csv,1.375862421,1.353155503
small/uniform_007.csv,small/uniform_034.csv,1.390460294,1.366120026
small/uniform_008.csv,small/uniform_034.csv,1.563828847,1.327348894
small/uniform_009.csv,small/uniform_034.csv,1.538851332,1.493721325
small/uniform_010.csv,small/uniform_034.csv,1.411716453,1.381370188
small/uniform_011.csv,small/uniform_034.csv,1.512424979,1.470128589
small/uniform_012.csv,small/uniform_034.csv,1.311102397,1.284500775
small/uniform_013.csv,small/uniform_034.csv,1.43610764,1.404221515
small/uniform_014.csv,small/uniform_034.csv,1.522079527,1.289179322
small/uniform_015.csv,small/uniform_034.csv,1.383632232,1.355536444
small/uniform_016.csv,small/uniform_034.csv,1.383831862,1.347034059
small/uniform_017.csv,small/uniform_034.csv,1.528465403,1.495064255
small/uniform_018.csv,small/uniform_034.csv,1.377691684,1.351628055
small/uniform_019.csv,small/uniform_034.csv,1.395974791,1.370969925
small/uniform_020.csv,small/uniform_034.csv,1.565521247,1.327314994
small/uniform_021.csv,small/uniform_034.csv,1.532060666,1.489720609
small/uniform_022.csv,small/uniform_034.csv,1.426780283,1.400830299
small/uniform_023.csv,small/uniform_034.csv,1.338615559,1.311372643
small/uniform_024.csv,small/uniform_034.csv,1.443075363,1.415049601
small/uniform_025.csv,small/uniform_034.csv,1.547750572,1.312477275
small/uniform_026.csv,small/uniform_034.csv,1.491626409,1.45545198
small/uniform_027.csv,small/uniform_034.csv,1.450967461,1.419921387
small/uniform_028.csv,small/uniform_034.csv,1.417060947,1.38917281
small/uniform_029.csv,small/uniform_034.csv,1.345191625,1.326202966
small/uniform_030.csv,small/uniform_034.csv,1.54815878,1.510836439
small/uniform_031.csv,small/uniform_034.csv,1.547807078,1.505460158
small/uniform_032.csv,small/uniform_034.csv,1.50847426,1.474281799
small/uniform_033.csv,small/uniform_034.csv,1.453604723,1.414641096
small/diagonal_001.csv,small/uniform_035.csv,0.988981121,1.395941794
small/diagonal_002.csv,small/uniform_035.csv,0.727209196,0.997800358
small/diagonal_003.csv,small/uniform_035.csv,0.75054925,1.348797296
small/diagonal_004.csv,small/uniform_035.csv,1.045997332,1.280539525
small/diagonal_005.csv,small/uniform_035.csv,0.756540946,1.06034734
small/diagonal_006.csv,small/uniform_035.csv,0.861356834,1.000077151
small/diagonal_007.csv,small/uniform_035.csv,0.833659816,1.07036237
small/diagonal_008.csv,small/uniform_035.csv,0.833691638,0.961554217
small/diagonal_009.csv,small/uniform_035.csv,1.432874504,0.736770307
small/diagonal_010.csv,small/uniform_035.csv,0.795309031,1.168607593
small/diagonal_011.csv,small/uniform_035.csv,1.645511045,1.410034173
small/diagonal_012.csv,small/uniform_035.csv,0.86816162,0.72617889
small/diagonal_013.csv,small/uniform_035.csv,0.535989466,0.600725948
small/diagonal_014.csv,small/uniform_035.csv,0.749909941,1.020009875
small/diagonal_015.csv,small/uniform_035.csv,0.872016068,1.347265468
small/diagonal_016.csv,small/uniform_035.csv,1.476191477,1.020556138
small/diagonal_017.csv,small/uniform_035.csv,0.811825795,1.231621999
small/diagonal_018.csv,small/uniform_035.csv,1.337815936,0.979149804
small/diagonal_019.csv,small/uniform_035.csv,1.028892484,1.059533345
small/diagonal_020.csv,small/uniform_035.csv,0.952513357,0.633626437
small/diagonal_021.csv,small/uniform_035.csv,0.845002913,1.177745024
small/diagonal_022.csv,small/uniform_035.csv,0.915119054,1.365722502
small/diagonal_023.csv,small/uniform_035.csv,0.875051366,1.057058305
small/diagonal_024.csv,small/uniform_035.csv,1.006889222,1.121334009
small/diagonal_025.csv,small/uniform_035.csv,0.910896499,1.02725826
small/diagonal_026.csv,small/uniform_035.csv,1.367742602,0.946629751
small/diagonal_027.csv,small/uniform_035.csv,0.902321351,1.067272548
small/diagonal_028.csv,small/uniform_035.csv,0.713832782,1.198965048
small/diagonal_029.csv,small/uniform_035.csv,0.979763473,1.222611705
small/diagonal_030.csv,small/uniform_035.csv,0.767764171,1.125315624
small/diagonal_031.csv,small/uniform_035.csv,0.808343858,1.022581198
small/diagonal_032.csv,small/uniform_035.csv,1.049632358,1.280219505
small/diagonal_033.csv,small/uniform_035.csv,0.90362011,1.154030689
small/diagonal_034.csv,small/uniform_035.csv,0.744720807,0.733513944
small/diagonal_035.csv,small/uniform_035.csv,0.789235716,1.159769073
small/diagonal_036.csv,small/uniform_035.csv,0.920572733,1.134845642
small/diagonal_037.csv,small/uniform_035.csv,0.726810378,0.872205809
small/diagonal_038.csv,small/uniform_035.csv,0.868496881,1.017670081
small/diagonal_039.csv,small/uniform_035.csv,0.925928335,1.391436774
small/diagonal_040.csv,small/uniform_035.csv,0.928213067,1.065255255
small/gaussian_001.csv,small/uniform_035.csv,0.615175471,1.15445718
small/gaussian_002.csv,small/uniform_035.csv,0.812806193,0.747033846
small/gaussian_003.csv,small/uniform_035.csv,0.88998746,1.059278114
small/gaussian_004.csv,small/uniform_035.csv,0.846020613,1.091897682
small/gaussian_005.csv,small/uniform_035.csv,1.64211115,1.192465767
small/gaussian_006.csv,small/uniform_035.csv,0.599763417,1.167136445
small/gaussian_007.csv,small/uniform_035.csv,1.014809864,1.136145235
small/gaussian_008.csv,small/uniform_035.csv,0.808564322,1.137237756
small/gaussian_009.csv,small/uniform_035.csv,0.831525636,1.19702019
small/gaussian_010.csv,small/uniform_035.csv,0.6444472,1.124428804
small/gaussian_011.csv,small/uniform_035.csv,0.781845411,0.81680535
small/gaussian_012.csv,small/uniform_035.csv,1.176015521,1.189684962
small/gaussian_013.csv,small/uniform_035.csv,0.853969057,1.322270182
small/gaussian_014.csv,small/uniform_035.csv,0.832039069,1.231876621
small/gaussian_015.csv,small/uniform_035.csv,0.810636206,1.147686276
small/gaussian_016.csv,small/uniform_035.csv,0.758379037,1.191368691
small/gaussian_017.csv,small/uniform_035.csv,0.755612605,1.243952193
small/gaussian_018.csv,small/uniform_035.csv,1.584962501,1.193672848
small/gaussian_019.csv,small/uniform_035.csv,0.880946852,1.433697355
small/gaussian_020.csv,small/uniform_035.csv,0.874101301,1.148221166
small/gaussian_021.csv,small/uniform_035.csv,0.620344878,0.896605951
small/gaussian_022.csv,small/uniform_035.csv,1.568628166,1.077838828
small/gaussian_023.csv,small/uniform_035.csv,0.745538727,1.156110468
small/gaussian_024.csv,small/uniform_035.csv,1.551653107,1.147934202
small/gaussian_025.csv,small/uniform_035.csv,0.795684005,1.158901065
small/gaussian_026.csv,small/uniform_035.csv,0.93332555,1.118178655
small/gaussian_027.csv,small/uniform_035.csv,1.656302865,1.492579128
small/gaussian_028.csv,small/uniform_035.csv,0.652363926,1.131204138
small/gaussian_029.csv,small/uniform_035.csv,0.782804042,1.308635976
small/gaussian_030.csv,small/uniform_035.csv,1.568628166,1.087864312
small/gaussian_031.csv,small/uniform_035.csv,0.858073683,0.697244325
small/gaussian_032.csv,small/uniform_035.csv,0.827709221,1.038402081
small/gaussian_033.csv,small/uniform_035.csv,0.823574209,0.638869168
small/gaussian_034.csv,small/uniform_035.csv,1.527124416,1.167936591
small/gaussian_035.csv,small/uniform_035.csv,0.96141607,1.330351652
small/gaussian_036.csv,small/uniform_035.csv,1.656302865,0.682673461
small/gaussian_037.csv,small/uniform_035.csv,0.862640132,1.08575234
small/gaussian_038.csv,small/uniform_035.csv,0.65600522,1.11940038
small/gaussian_039.csv,small/uniform_035.csv,0.742457324,1.071790472
small/gaussian_040.csv,small/uniform_035.csv,1.683362208,1.22698311
small/uniform_001.csv,small/uniform_035.csv,1.381719946,1.362000245
small/uniform_002.csv,small/uniform_035.csv,1.248291453,1.238882558
small/uniform_003.csv,small/uniform_035.csv,1.437558621,1.406786317
small/uniform_004.csv,small/uniform_035.csv,1.413867147,1.384858662
small/uniform_005.csv,small/uniform_035.csv,1.294602815,1.274014154
small/uniform_006.csv,small/uniform_035.csv,1.268942965,1.256457879
small/uniform_007.csv,small/uniform_035.csv,1.22933139,1.424213798
small/uniform_008.csv,small/uniform_035.csv,1.404036961,1.371348219
small/uniform_009.csv,small/uniform_035.csv,1.399196089,1.370472261
small/uniform_010.csv,small/uniform_035.csv,1.281729812,1.25932648
small/uniform_011.csv,small/uniform_035.csv,1.384472869,1.358615543
small/uniform_012.csv,small/uniform_035.csv,1.221996849,1.210491496
small/uniform_013.csv,small/uniform_035.csv,1.307156352,1.292873738
small/uniform_014.csv,small/uniform_035.csv,1.355815009,1.336731577
small/uniform_015.csv,small/uniform_035.csv,1.299690132,1.277066126
small/uniform_016.csv,small/uniform_035.csv,1.248641243,1.448587268
small/uniform_017.csv,small/uniform_035.csv,1.330796435,1.30537449
small/uniform_018.csv,small/uniform_035.csv,1.464698158,1.432685824
small/uniform_019.csv,small/uniform_035.csv,1.244140125,1.448237784
small/uniform_020.csv,small/uniform_035.csv,1.437037282,1.406663232
small/uniform_021.csv,small/uniform_035.csv,1.355028688,1.332578357
small/uniform_022.csv,small/uniform_035.csv,1.292408982,1.277229541
small/uniform_023.csv,small/uniform_035.csv,1.478058772,1.221095887
small/uniform_024.csv,small/uniform_035.csv,1.278178893,1.254148077
small/uniform_025.csv,small/uniform_035.csv,1.409032267,1.375757274
small/uniform_026.csv,small/uniform_035.csv,1.392299404,1.37276466
small/uniform_027.csv,small/uniform_035.csv,1.292275068,1.271083304
small/uniform_028.csv,small/uniform_035.csv,1.245895471,1.446918209
small/uniform_029.csv,small/uniform_035.csv,1.202214164,1.192533554
small/uniform_030.csv,small/uniform_035.csv,1.382194027,1.357814834
small/uniform_031.csv,small/uniform_035.csv,1.430305598,1.393078444
small/uniform_032.csv,small/uniform_035.csv,1.35246015,1.331063291
small/uniform_033.csv,small/uniform_035.csv,1.270264976,1.249096158
small/uniform_034.csv,small/uniform_035.csv,1.383774135,1.361178945
small/diagonal_001.csv,small/uniform_036.csv,0.785244281,0.938098363
small/diagonal_002.csv,small/uniform_036.csv,0.816316825,0.568207822
small/diagonal_003.csv,small/uniform_036.csv,0.903153921,1.288667403
small/diagonal_004.csv,small/uniform_036.csv,0.873304337,1.08302882
small/diagonal_005.csv,small/uniform_036.csv,0.881538686,1.144288587
small/diagonal_006.csv,small/uniform_036.csv,0.914539898,0.56756085
small/diagonal_007.csv,small/uniform_036.csv,1.145307667,0.66151136
small/diagonal_008.csv,small/uniform_036.csv,0.933866633,1.059645634
small/diagonal_009.csv,small/uniform_036.csv,1.016753518,0.743917957
small/diagonal_010.csv,small/uniform_036.csv,0.873285125,0.730337955
small/diagonal_011.csv,small/uniform_036.csv,0.787427095,1.172576344
small/diagonal_012.csv,small/uniform_036.csv,0.904841637,1.116933461
small/diagonal_013.csv,small/uniform_036.csv,0.786321017,0.754744357
small/diagonal_014.csv,small/uniform_036.csv,0.748329232,1.04249111
small/diagonal_015.csv,small/uniform_036.csv,0.9385197,1.144649248
small/diagonal_016.csv,small/uniform_036.csv,0.817617256,0.53113795
small/diagonal_017.csv,small/uniform_036.csv,1.128160178,0.686659616
small/diagonal_018.csv,small/uniform_036.csv,1.428771238,1.02870923
small/diagonal_019.csv,small/uniform_036.csv,0.84201555,0.619383149
small/diagonal_020.csv,small/uniform_036.csv,1.006254147,1.157056049
small/diagonal_021.csv,small/uniform_036.csv,0.915650449,0.752356831
small/diagonal_022.csv,small/uniform_036.csv,0.979741612,1.182073266
small/diagonal_023.csv,small/uniform_036.csv,0.935832311,1.065513632
small/diagonal_024.csv,small/uniform_036.csv,1.041848286,1.213811621
small/diagonal_025.csv,small/uniform_036.csv,0.767172929,0.865353252
small/diagonal_026.csv,small/uniform_036.csv,1.315882004,0.972018956
small/diagonal_027.csv,small/uniform_036.csv,1.038685668,1.13961558
small/diagonal_028.csv,small/uniform_036.csv,0.865189735,1.143599307
small/diagonal_029.csv,small/uniform_036.csv,1.085981104,1.134387527
small/diagonal_030.csv,small/uniform_036.csv,1.111858214,1.019245312
small/diagonal_031.csv,small/uniform_036.csv,0.658728999,1.065341708
small/diagonal_032.csv,small/uniform_036.csv,0.816218988,0.659918801
small/diagonal_033.csv,small/uniform_036.csv,0.972991104,1.277737111
small/diagonal_034.csv,small/uniform_036.csv,0.795121241,1.005274182
small/diagonal_035.csv,small/uniform_036.csv,0.834613026,0.754552292
small/diagonal_036.csv,small/uniform_036.csv,0.996766691,1.194545458
small/diagonal_037.csv,small/uniform_036.csv,0.725849903,0.899048154
small/diagonal_038.csv,small/uniform_036.csv,0.908113676,1.037018897
small/diagonal_039.csv,small/uniform_036.csv,1.061285566,1.40893269
small/diagonal_040.csv,small/uniform_036.csv,0.932496412,1.101592679
small/gaussian_001.csv,small/uniform_036.csv,0.874425173,1.133126219
small/gaussian_002.csv,small/uniform_036.csv,0.983806661,0.761297883
small/gaussian_003.csv,small/uniform_036.csv,0.717596791,0.936102154
small/gaussian_004.csv,small/uniform_036.csv,0.76028867,1.143779326
small/gaussian_005.csv,small/uniform_036.csv,1.615890549,1.194689551
small/gaussian_006.csv,small/uniform_036.csv,0.878188511,1.116666037
small/gaussian_007.csv,small/uniform_036.csv,0.577086385,1.160996852
small/gaussian_008.csv,small/uniform_036.csv,0.897719061,1.139357701
small/gaussian_009.csv,small/uniform_036.csv,0.855197875,1.168470686
small/gaussian_010.csv,small/uniform_036.csv,0.926968199,1.008139391
small/gaussian_011.csv,small/uniform_036.csv,0.836632221,1.105986683
small/gaussian_012.csv,small/uniform_036.csv,1.039608534,1.158715759
small/gaussian_013.csv,small/uniform_036.csv,1.666994385,1.171387883
small/gaussian_014.csv,small/uniform_036.csv,0.936152322,0.720880635
small/gaussian_015.csv,small/uniform_036.csv,0.859720409,1.176567093
small/gaussian_016.csv,small/uniform_036.csv,0.746024478,1.271394021
small/gaussian_017.csv,small/uniform_036.csv,0.793320743,1.206172681
small/gaussian_018.csv,small/uniform_036.csv,1.164421576,1.220458411
small/gaussian_019.csv,small/uniform_036.csv,1.584962501,1.072306277
small/gaussian_020.csv,small/uniform_036.csv,0.980888323,1.476737814
small/gaussian_021.csv,small/uniform_036.csv,1.3532103,1.139763408
small/gaussian_022.csv,small/uniform_036.csv,0.795490498,0.84613562
small/gaussian_023.csv,small/uniform_036.csv,0.863803277,0.908938562
small/gaussian_024.csv,small/uniform_036.csv,0.991706818,1.153020427
small/gaussian_025.csv,small/uniform_036.csv,0.864867902,0.817541099
small/gaussian_026.csv,small/uniform_036.csv,1.584962501,1.522774902
small/gaussian_027.csv,small/uniform_036.csv,0.58832125,1.172553463
small/gaussian_028.csv,small/uniform_036.csv,1.584962501,1.106964082
small/gaussian_029.csv,small/uniform_036.csv,0.826815369,1.198050006
small/gaussian_030.csv,small/uniform_036.csv,0.739389916,1.08718535
small/gaussian_031.csv,small/uniform_036.csv,0.731205658,1.406981093
small/gaussian_032.csv,small/uniform_036.csv,0.881107416,1.098431482
small/gaussian_033.csv,small/uniform_036.csv,1.615890549,1.20161018
small/gaussian_034.csv,small/uniform_036.csv,1.64211115,1.15354862
small/gaussian_035.csv,small/uniform_036.csv,0.835904528,1.092888686
small/gaussian_036.csv,small/uniform_036.csv,0.938408792,1.196818175
small/gaussian_037.csv,small/uniform_036.csv,0.764754032,1.045323095
small/gaussian_038.csv,small/uniform_036.csv,0.851742334,0.906557969
small/gaussian_039.csv,small/uniform_036.csv,1.457068587,1.054587906
small/gaussian_040.csv,small/uniform_036.csv,0.782224195,1.169850054
small/uniform_001.csv,small/uniform_036.csv,1.429350143,1.399081787
small/uniform_002.csv,small/uniform_036.csv,1.295428012,1.275184243
small/uniform_003.csv,small/uniform_036.csv,1.466910536,1.436005794
small/uniform_004.csv,small/uniform_036.csv,1.445494911,1.414834751
small/uniform_005.csv,small/uniform_036.csv,1.344699493,1.320260177
small/uniform_006.csv,small/uniform_036.csv,1.306526201,1.293129055
small/uniform_007.csv,small/uniform_036.csv,1.304422794,1.282770553
small/uniform_008.csv,small/uniform_036.csv,1.472947336,1.438850304
small/uniform_009.csv,small/uniform_036.csv,1.447570763,1.413502198
small/uniform_010.csv,small/uniform_036.csv,1.2785961,1.269132345
small/uniform_011.csv,small/uniform_036.csv,1.422365237,1.391194947
small/uniform_012.csv,small/uniform_036.csv,1.229206261,1.223202264
small/uniform_013.csv,small/uniform_036.csv,1.372786376,1.33287069
small/uniform_014.csv,small/uniform_036.csv,1.399256429,1.891146382
small/uniform_015.csv,small/uniform_036.csv,1.351115789,1.323719444
small/uniform_016.csv,small/uniform_036.csv,1.303655268,1.287440607
small/uniform_017.csv,small/uniform_036.csv,1.389284349,1.359935921
small/uniform_018.csv,small/uniform_036.csv,1.504203813,1.463171665
small/uniform_019.csv,small/uniform_036.csv,1.286266682,1.790685812
small/uniform_020.csv,small/uniform_036.csv,1.465764687,1.427780434
small/uniform_021.csv,small/uniform_036.csv,1.427584398,1.395880383
small/uniform_022.csv,small/uniform_036.csv,1.321466395,1.298610785
small/uniform_023.csv,small/uniform_036.csv,1.259707274,1.247815918
small/uniform_024.csv,small/uniform_036.csv,1.318836783,1.705483578
small/uniform_025.csv,small/uniform_036.csv,1.466766299,1.429408188
small/uniform_026.csv,small/uniform_036.csv,1.394405289,1.360244552
small/uniform_027.csv,small/uniform_036.csv,1.367390422,1.350144186
small/uniform_028.csv,small/uniform_036.csv,1.30585183,1.500771662
small/uniform_029.csv,small/uniform_036.csv,1.252237564,1.237338826
small/uniform_030.csv,small/uniform_036.csv,1.444101734,1.414105035
small/uniform_031.csv,small/uniform_036.csv,1.440320975,1.407924139
small/uniform_032.csv,small/uniform_036.csv,1.415284388,1.382985445
small/uniform_033.csv,small/uniform_036.csv,1.359726408,1.331280895
small/uniform_034.csv,small/uniform_036.csv,1.423536994,1.397387694
small/uniform_035.csv,small/uniform_036.csv,1.256583601,1.246889977
small/diagonal_001.csv,small/uniform_037.csv,0.986121085,0.855820729
small/diagonal_002.csv,small/uniform_037.csv,0.834943618,0.840421404
small/diagonal_003.csv,small/uniform_037.csv,0.821272156,1.27234766
small/diagonal_004.csv,small/uniform_037.csv,1.051784026,1.081461255
small/diagonal_005.csv,small/uniform_037.csv,0.807671497,1.065279469
small/diagonal_006.csv,small/uniform_037.csv,0.861698827,0.991642722
small/diagonal_007.csv,small/uniform_037.csv,0.907298164,1.267868531
small/diagonal_008.csv,small/uniform_037.csv,0.902456051,0.993872256
small/diagonal_009.csv,small/uniform_037.csv,1.428771238,0.928251504
small/diagonal_010.csv,small/uniform_037.csv,0.804697772,1.023486932
small/diagonal_011.csv,small/uniform_037.csv,1.645511045,1.426285274
small/diagonal_012.csv,small/uniform_037.csv,1.141410639,1.147487268
small/diagonal_013.csv,small/uniform_037.csv,1.098167446,1.046696728
small/diagonal_014.csv,small/uniform_037.csv,0.786230984,1.039182186
small/diagonal_015.csv,small/uniform_037.csv,0.856933185,1.108128922
small/diagonal_016.csv,small/uniform_037.csv,1.476191477,1.211626191
small/diagonal_017.csv,small/uniform_037.csv,1.142175594,1.115839766
small/diagonal_018.csv,small/uniform_037.csv,0.643572765,1.28205362
small/diagonal_019.csv,small/uniform_037.csv,1.035278803,1.199540862
small/diagonal_020.csv,small/uniform_037.csv,1.019095644,1.166617301
small/diagonal_021.csv,small/uniform_037.csv,0.884378098,1.105127497
small/diagonal_022.csv,small/uniform_037.csv,0.888744977,1.053834196
small/diagonal_023.csv,small/uniform_037.csv,0.845367139,1.041553362
small/diagonal_024.csv,small/uniform_037.csv,0.985229781,1.413390166
small/diagonal_025.csv,small/uniform_037.csv,0.867434184,0.588390107
small/diagonal_026.csv,small/uniform_037.csv,0.620263261,0.947991752
small/diagonal_027.csv,small/uniform_037.csv,1.024282846,1.156287063
small/diagonal_028.csv,small/uniform_037.csv,0.895936973,0.85009076
small/diagonal_029.csv,small/uniform_037.csv,1.020191836,1.078280191
small/diagonal_030.csv,small/uniform_037.csv,0.761244324,1.004894298
small/diagonal_031.csv,small/uniform_037.csv,0.681591694,1.064922118
small/diagonal_032.csv,small/uniform_037.csv,0.841120631,1.168744407
small/diagonal_033.csv,small/uniform_037.csv,0.918296115,1.21773752
small/diagonal_034.csv,small/uniform_037.csv,0.780774521,0.940502877
small/diagonal_035.csv,small/uniform_037.csv,1.078752475,0.725958944
small/diagonal_036.csv,small/uniform_037.csv,0.941130249,1.228074907
small/diagonal_037.csv,small/uniform_037.csv,0.862023085,1.045426614
small/diagonal_038.csv,small/uniform_037.csv,0.863203075,1.088035021
small/diagonal_039.csv,small/uniform_037.csv,0.971495267,1.181512699
small/diagonal_040.csv,small/uniform_037.csv,0.952418788,1.109399722
small/gaussian_001.csv,small/uniform_037.csv,1.078947043,0.911316099
small/gaussian_002.csv,small/uniform_037.csv,1.174948776,1.249613573
small/gaussian_003.csv,small/uniform_037.csv,1.171395204,1.068046841
small/gaussian_004.csv,small/uniform_037.csv,0.775309103,1.070601797
small/gaussian_005.csv,small/uniform_037.csv,0.940816888,1.107884035
small/gaussian_006.csv,small/uniform_037.csv,0.848951191,1.115202211
small/gaussian_007.csv,small/uniform_037.csv,0.770789521,1.077761268
small/gaussian_008.csv,small/uniform_037.csv,0.606283123,1.153394435
small/gaussian_009.csv,small/uniform_037.csv,0.837232524,1.15231878
small/gaussian_010.csv,small/uniform_037.csv,0.864775532,0.942425689
small/gaussian_011.csv,small/uniform_037.csv,0.803379671,0.829987854
small/gaussian_012.csv,small/uniform_037.csv,0.803031142,1.128375219
small/gaussian_013.csv,small/uniform_037.csv,0.73469015,1.080470521
small/gaussian_014.csv,small/uniform_037.csv,1.656302865,1.163923308
small/gaussian_015.csv,small/uniform_037.csv,0.832409919,1.146030666
small/gaussian_016.csv,small/uniform_037.csv,1.612250448,1.151365451
small/gaussian_017.csv,small/uniform_037.csv,0.790125055,1.125564777
small/gaussian_018.csv,small/uniform_037.csv,0.894702685,0.698122569
small/gaussian_019.csv,small/uniform_037.csv,0.707298605,0.733387341
small/gaussian_020.csv,small/uniform_037.csv,0.874295131,1.093037789
small/gaussian_021.csv,small/uniform_037.csv,0.678767719,0.939015562
small/gaussian_022.csv,small/uniform_037.csv,0.99079748,1.141566814
small/gaussian_023.csv,small/uniform_037.csv,1.049080104,1.102263738
small/gaussian_024.csv,small/uniform_037.csv,1.612250448,1.137703516
small/gaussian_025.csv,small/uniform_037.csv,1.081377285,1.151939909
small/gaussian_026.csv,small/uniform_037.csv,0.928546368,1.106083364
small/gaussian_027.csv,small/uniform_037.csv,1.64211115,1.14502884
small/gaussian_028.csv,small/uniform_037.csv,0.647873466,1.12964458
small/gaussian_029.csv,small/uniform_037.csv,0.665028203,1.255630291
small/gaussian_030.csv,small/uniform_037.csv,0.903922218,1.121729618
small/gaussian_031.csv,small/uniform_037.csv,1.417695227,1.406372073
small/gaussian_032.csv,small/uniform_037.csv,0.810406716,1.090960951
small/gaussian_033.csv,small/uniform_037.csv,0.784606054,1.218897856
small/gaussian_034.csv,small/uniform_037.csv,0.726990524,1.113489355
small/gaussian_035.csv,small/uniform_037.csv,0.823939693,1.334767659
small/gaussian_036.csv,small/uniform_037.csv,1.568628166,1.131509842
small/gaussian_037.csv,small/uniform_037.csv,1.568628166,1.105115952
small/gaussian_038.csv,small/uniform_037.csv,0.680104111,1.126302812
small/gaussian_039.csv,small/uniform_037.csv,0.793797633,1.114354742
